Dependent,Independent,Date,v_t,F_t,LogLik_t
NBP,HH,2023-03-06,-0.02008437618516634,0.0025841668804241903,1.9821887389929183
NBP,HH,2023-03-07,0.025777927690822988,0.002753776867134226,1.9077996589799793
NBP,HH,2023-03-08,0.507874736021432,100.00575920967925,-3.2228420308840655
NBP,HH,2023-03-09,0.042469648814817074,0.0034088990567518675,1.6571911034819904
NBP,HH,2023-03-10,0.22591623377486858,0.0027508434078367433,-7.2478322005246
NBP,HH,2023-03-13,-0.09092085931255545,0.002794028243436963,0.541862795756725
NBP,HH,2023-03-14,-0.14655164722047642,0.002700543559067184,-1.9382804634977346
NBP,HH,2023-03-15,-0.028502938655209142,0.002563296926932258,1.9058207540393877
NBP,HH,2023-03-16,0.036049738156779476,0.0026476036607558685,1.8026852395744226
NBP,HH,2023-03-17,-0.011407649715392765,0.002476244375092673,2.055291001496566
NBP,HH,2023-03-20,-0.053138145441793405,0.0024054582984520813,1.5091407076810683
NBP,HH,2023-03-21,0.08917540322777961,0.0025498168883435336,0.5075511516261273
NBP,HH,2023-03-22,-0.016033762674943386,0.002367684118251479,2.0496932872762237
NBP,HH,2023-03-23,0.10768295588642429,0.002365008148248206,-0.34694825264872575
NBP,HH,2023-03-24,-0.05694029817808044,0.0024426131515215867,1.4247309168549522
NBP,HH,2023-03-27,0.06613308271221285,0.002307608617476036,1.1691888573970188
NBP,HH,2023-03-28,0.04657861892079129,0.0022709463539001265,1.6471615715788288
NBP,HH,2023-03-29,0.022306855898100775,0.0022477473469065075,2.0192871714252068
NBP,HH,2023-03-30,0.012813022505115068,0.00238262014511037,2.066386402463647
NBP,HH,2023-03-31,0.06053135034557888,0.0025151313856605108,1.3453763915469288
NBP,HH,2023-04-03,0.0994257859847858,0.002314419646853783,-0.020270128774684704
NBP,HH,2023-04-04,-0.10073045124778046,0.0023443314035289514,-0.05513726294877719
NBP,HH,2023-04-05,-0.09553041456784639,0.002411800037970263,0.2027920660142013
NBP,HH,2023-04-06,-0.01798345072200025,0.0022396640895240554,2.0595768275428425
NBP,HH,2023-04-11,-0.019118339587715028,0.0024829294573020214,2.006614787286491
NBP,HH,2023-04-12,-0.004374874014019259,0.002315387559069886,2.1110174492086204
NBP,HH,2023-04-13,0.01729555772114555,0.0022398376024989103,2.064961083594228
NBP,HH,2023-04-14,-0.03096428721356581,0.0023835661500856455,1.8995157356825039
NBP,HH,2023-04-17,-0.03637221382633449,0.002602431311484768,1.8025425829388642
NBP,HH,2023-04-18,0.0011285301567980355,0.0026445714123416795,2.048443807217333
NBP,HH,2023-04-19,-0.0523399439261234,0.002391221803949223,1.5262188920634974
NBP,HH,2023-04-20,-0.00892850020220326,0.002445370727050233,2.0715409355687924
NBP,HH,2023-04-21,0.006944957049225042,0.002426920483624046,2.081690563796066
NBP,HH,2023-04-24,-0.008780365549516667,0.002477882275954613,2.0656803746684487
NBP,HH,2023-04-25,-0.019057979896663912,0.002507802348228053,2.002820384970454
NBP,HH,2023-04-26,-0.01678864430908389,0.0023074466458285906,2.055792463509325
NBP,HH,2023-04-27,-0.019592049838140557,0.0026230727995967982,1.9795981770624098
NBP,HH,2023-04-28,-0.03363890192089514,0.0026245767027369624,1.836906297509353
NBP,HH,2023-05-02,-0.027500411300573013,0.0023718585842767226,1.943676014012557
NBP,HH,2023-05-03,0.0036512744332601876,0.002361725266830491,2.102420436075411
NBP,HH,2023-05-04,-0.015424822400036398,0.002314382474705447,2.063966223258154
NBP,HH,2023-05-05,0.04741592895285063,0.0023669847345955133,1.6292078058732025
NBP,HH,2023-05-09,-0.027382910114158943,0.0025316100076057026,1.9224190986933258
NBP,HH,2023-05-10,-0.018102403626743424,0.0023907860005141493,2.0305946923715843
NBP,HH,2023-05-11,-0.005105583087655408,0.0023978880145195045,2.092209524617987
NBP,HH,2023-05-12,-0.0739547768196065,0.002493667996804263,0.9814223749801829
NBP,HH,2023-05-15,-0.030011565502936488,0.002615329159227184,1.882048961314583
NBP,HH,2023-05-16,-0.019269915098889534,0.0025616215724628194,1.9921394563763077
NBP,HH,2023-05-17,-0.010213153155053334,0.0025304515435296215,2.0501295759843132
NBP,HH,2023-05-18,-0.0993973104432504,0.0028198534426945006,0.2647635272648996
NBP,HH,2023-05-19,0.008369778291653418,0.0027139405837291403,2.022832096139406
NBP,HH,2023-05-22,-0.01704545923422396,0.0025029604548980223,2.0181611944382563
NBP,HH,2023-05-23,0.007526062634749309,0.0024618258402132366,2.0729834774786666
NBP,HH,2023-05-24,-0.02797964982135781,0.002565130532204225,1.9113377431062442
