Dependent,Independent,Date,Residual_Std
JKM,NBP,2016-04-06,0.24221978192112403
JKM,NBP,2016-04-07,0.5043066634167618
JKM,NBP,2016-04-18,-1.752919796777935
JKM,NBP,2016-04-19,-0.25110913490904385
JKM,NBP,2016-04-20,0.08294647792965623
JKM,NBP,2016-04-21,0.9732315649049528
JKM,NBP,2016-04-22,-0.9292888516823301
JKM,NBP,2016-04-25,0.21601008351420306
JKM,NBP,2016-04-26,-0.649553246630304
JKM,NBP,2016-04-27,-0.2963697339967948
JKM,NBP,2016-04-28,0.39265617635556943
JKM,NBP,2016-04-29,0.34811464493336436
JKM,NBP,2016-05-02,0.21820164974272863
JKM,NBP,2016-05-03,0.24200670246710004
JKM,NBP,2016-05-04,0.11804611728887147
JKM,NBP,2016-05-05,-0.03619173489740876
JKM,NBP,2016-05-06,-0.2577242755014922
JKM,NBP,2016-05-09,-0.2830692294947683
JKM,NBP,2016-05-10,-0.033004629025211715
JKM,NBP,2016-05-11,-0.11560887966730832
JKM,NBP,2016-05-12,0.02825006456814944
JKM,NBP,2016-05-16,-0.019533156398294452
JKM,NBP,2016-05-17,-0.10116650680026634
JKM,NBP,2016-05-18,0.7934756667304222
JKM,NBP,2016-05-19,0.08726454504590918
JKM,NBP,2016-05-20,0.013698732697940483
JKM,NBP,2016-05-23,0.07362737467868728
JKM,NBP,2016-05-24,0.017052677513990415
JKM,NBP,2016-05-25,-0.18999796068263566
JKM,NBP,2016-05-26,-0.015518188005645077
JKM,NBP,2016-05-27,-0.3959435617533965
JKM,NBP,2016-05-31,-0.13098487934809425
JKM,NBP,2016-06-01,-0.4436196654135682
JKM,NBP,2016-06-02,0.012088696332310656
JKM,NBP,2016-06-03,-0.2777297489716654
JKM,NBP,2016-06-06,-0.24184703011599312
JKM,NBP,2016-06-07,-0.13585312563922178
JKM,NBP,2016-06-08,-0.09347063369947477
JKM,NBP,2016-06-09,0.04167989118411188
JKM,NBP,2016-06-10,0.27743302539762515
JKM,NBP,2016-06-13,0.21223897553704607
JKM,NBP,2016-06-14,0.05746580381134313
JKM,NBP,2016-06-15,-0.0869275065976143
JKM,NBP,2016-06-16,1.114135880300884
JKM,NBP,2016-06-17,-0.24681745886553672
JKM,NBP,2016-06-20,-0.1941347482226146
JKM,NBP,2016-06-21,0.7622099503941445
JKM,NBP,2016-06-22,-0.15745329333771824
JKM,NBP,2016-06-23,0.18259237108664647
JKM,NBP,2016-06-24,0.26050763814263095
JKM,NBP,2016-06-27,0.1336643198650327
JKM,NBP,2016-06-28,0.4133126367155984
JKM,NBP,2016-06-29,0.20655357266219496
JKM,NBP,2016-06-30,-0.10466801648579692
JKM,NBP,2016-07-01,0.05013783039680782
JKM,NBP,2016-07-05,-0.015933488051239734
JKM,NBP,2016-07-06,0.12207835517097923
JKM,NBP,2016-07-07,-0.005576214276578582
JKM,NBP,2016-07-08,0.2536942091760107
JKM,NBP,2016-07-11,0.18761753192928785
JKM,NBP,2016-07-12,-0.0020073383896816507
JKM,NBP,2016-07-13,0.07732863797874444
JKM,NBP,2016-07-14,0.007268858850047576
JKM,NBP,2016-07-15,0.2409224394189986
JKM,NBP,2016-07-18,1.9761354382357585
JKM,NBP,2016-07-19,0.332549091337031
JKM,NBP,2016-07-20,-0.049472150223804176
JKM,NBP,2016-07-21,0.04028719025442523
JKM,NBP,2016-07-22,0.1337881532558382
JKM,NBP,2016-07-25,-0.14760812799599773
JKM,NBP,2016-07-26,-0.17398113103593016
JKM,NBP,2016-07-27,-0.1379463238500862
JKM,NBP,2016-07-28,-0.03264566680201368
JKM,NBP,2016-07-29,-0.13300607774066342
JKM,NBP,2016-08-01,0.04318214608795679
JKM,NBP,2016-08-02,-0.26750301899439843
JKM,NBP,2016-08-03,-0.20051840198220844
JKM,NBP,2016-08-04,0.19738087039971042
JKM,NBP,2016-08-05,0.32593545260204754
JKM,NBP,2016-08-08,0.2766688924031221
JKM,NBP,2016-08-09,0.35902035933954796
JKM,NBP,2016-08-10,0.13559365468392284
JKM,NBP,2016-08-11,0.21214202661374892
JKM,NBP,2016-08-12,0.41908989346833114
JKM,NBP,2016-08-15,0.5630598038824992
JKM,NBP,2016-08-16,-1.5052613898450355
JKM,NBP,2016-08-17,0.41049426411667783
JKM,NBP,2016-08-18,0.13428490868963652
JKM,NBP,2016-08-19,1.3255232014709306
JKM,NBP,2016-08-22,0.19725508715990622
JKM,NBP,2016-08-23,-0.4432522044760669
JKM,NBP,2016-08-24,0.26942572314373187
JKM,NBP,2016-08-25,0.1388445013841324
JKM,NBP,2016-08-26,-0.1248731029115496
JKM,NBP,2016-08-29,-0.26580866228666733
JKM,NBP,2016-08-30,0.1840793038101621
JKM,NBP,2016-08-31,-0.56049201054394
JKM,NBP,2016-09-01,-0.298413966411213
JKM,NBP,2016-09-02,-0.3171162230624053
JKM,NBP,2016-09-06,-0.13502344699489902
JKM,NBP,2016-09-07,0.09416542823145876
JKM,NBP,2016-09-08,0.3258524412921005
JKM,NBP,2016-09-09,0.07137434866630309
JKM,NBP,2016-09-12,-0.07473358846792762
JKM,NBP,2016-09-13,0.12517198995330459
JKM,NBP,2016-09-14,-0.07473540165514725
JKM,NBP,2016-09-15,-0.2587128697594324
JKM,NBP,2016-09-16,0.5514160573998219
JKM,NBP,2016-09-19,-0.4177977485879859
JKM,NBP,2016-09-20,-0.14471496874527556
JKM,NBP,2016-09-21,0.1138403933925083
JKM,NBP,2016-09-22,-0.3052800354402464
JKM,NBP,2016-09-23,-0.14603977707689478
JKM,NBP,2016-09-26,-0.015114339423308242
JKM,NBP,2016-09-27,0.03341646496341101
JKM,NBP,2016-09-28,0.16579993646435334
JKM,NBP,2016-09-29,-0.10897566652159373
JKM,NBP,2016-09-30,-0.22713100838834085
JKM,NBP,2016-10-03,-0.23103882873191572
JKM,NBP,2016-10-04,-0.2774327191625521
JKM,NBP,2016-10-05,-0.34486974753354055
JKM,NBP,2016-10-06,-0.26901856271650454
JKM,NBP,2016-10-07,-0.03331428880300628
JKM,NBP,2016-10-10,-0.014481931121973523
JKM,NBP,2016-10-11,0.11023101337454912
JKM,NBP,2016-10-12,0.05530122749623781
JKM,NBP,2016-10-13,-0.009817496093019627
JKM,NBP,2016-10-17,2.6115933964158913
JKM,NBP,2016-10-18,-0.3061682746647315
JKM,NBP,2016-10-19,-0.29277106926881075
JKM,NBP,2016-10-20,-0.07933583369524135
JKM,NBP,2016-10-21,0.22168119056861857
JKM,NBP,2016-10-24,-0.20403071932454397
JKM,NBP,2016-10-25,-0.06481250643383928
JKM,NBP,2016-10-26,-0.06326191130573557
JKM,NBP,2016-10-27,0.1655779857113408
JKM,NBP,2016-10-28,0.17827912375906896
JKM,NBP,2016-10-31,-0.23477133727265823
JKM,NBP,2016-11-01,-0.3450109684403416
JKM,NBP,2016-11-02,-0.2858242413963301
JKM,NBP,2016-11-03,-0.32259607374108984
JKM,NBP,2016-11-04,0.14217655381074773
JKM,NBP,2016-11-07,0.08614050976837129
JKM,NBP,2016-11-08,0.1969908398023284
JKM,NBP,2016-11-09,0.05809899905522729
JKM,NBP,2016-11-10,-0.11954287165405623
JKM,NBP,2016-11-11,0.04137641543717383
JKM,NBP,2016-11-14,0.09721369546004455
JKM,NBP,2016-11-15,0.05981969944046073
JKM,NBP,2016-11-16,1.1535407829113105
JKM,NBP,2016-11-17,-0.5384474221759747
JKM,NBP,2016-11-18,-0.3335081072100508
JKM,NBP,2016-11-21,0.5465369644387107
JKM,NBP,2016-11-22,0.05188275426257641
JKM,NBP,2016-11-23,-0.1150945437310231
JKM,NBP,2016-11-25,-0.1139680541355601
JKM,NBP,2016-11-28,-0.02427031854781729
JKM,NBP,2016-11-29,0.1575941763404631
JKM,NBP,2016-11-30,0.014523911313610577
JKM,NBP,2016-12-01,0.4851752969337763
JKM,NBP,2016-12-02,0.11288314840544203
JKM,NBP,2016-12-05,0.7851120301309689
JKM,NBP,2016-12-06,0.6023789767095512
JKM,NBP,2016-12-07,0.11198940280657466
JKM,NBP,2016-12-08,0.5097288072014741
JKM,NBP,2016-12-09,0.22098845439934586
JKM,NBP,2016-12-12,0.00440835585569595
JKM,NBP,2016-12-13,-0.21627426776272463
JKM,NBP,2016-12-14,-0.04101705734103415
JKM,NBP,2016-12-15,0.017615032049843087
JKM,NBP,2016-12-16,2.9607412518627183
JKM,NBP,2016-12-19,-0.3132545276796057
JKM,NBP,2016-12-20,-0.22687140400306507
JKM,NBP,2016-12-21,-0.18076833075298418
JKM,NBP,2016-12-22,-0.2767121514332062
JKM,NBP,2016-12-23,-0.20449912493602693
JKM,NBP,2016-12-28,-0.28046890163653787
JKM,NBP,2016-12-29,-0.27170716728256333
JKM,NBP,2016-12-30,-0.3664374005773826
JKM,NBP,2017-01-03,0.11969473529328989
JKM,NBP,2017-01-04,-0.04486916645624807
JKM,NBP,2017-01-05,-0.06178764952218686
JKM,NBP,2017-01-06,0.07536838022605521
JKM,NBP,2017-01-09,-0.07731025515495087
JKM,NBP,2017-01-10,-0.2509169275695738
JKM,NBP,2017-01-11,-0.2733188824345972
JKM,NBP,2017-01-12,-0.1568514911756897
JKM,NBP,2017-01-13,-0.04968304311683207
JKM,NBP,2017-01-17,-2.4797629047455043
JKM,NBP,2017-01-18,0.3428653742983126
JKM,NBP,2017-01-19,0.15522871550845146
JKM,NBP,2017-01-20,-0.03361110328200392
JKM,NBP,2017-01-23,-0.13889252246907763
JKM,NBP,2017-01-24,-0.0040450707817847615
JKM,NBP,2017-01-25,0.13485997347853693
JKM,NBP,2017-01-26,0.14673534052815057
JKM,NBP,2017-01-27,0.15833585457559682
JKM,NBP,2017-01-30,-0.05761605749070709
JKM,NBP,2017-01-31,-0.13265525223937263
JKM,NBP,2017-02-01,-0.21342669917883517
JKM,NBP,2017-02-02,-0.17976705628716919
JKM,NBP,2017-02-03,-0.18679734484270494
JKM,NBP,2017-02-06,-0.06653389327178248
JKM,NBP,2017-02-07,0.07226709602733995
JKM,NBP,2017-02-08,0.23982956418919485
JKM,NBP,2017-02-09,0.19812280005231195
JKM,NBP,2017-02-10,0.20038764866875264
JKM,NBP,2017-02-13,0.25870527370753355
JKM,NBP,2017-02-14,0.2428011632536714
JKM,NBP,2017-02-15,0.13559530371057282
JKM,NBP,2017-02-16,-4.893676771150359
JKM,NBP,2017-02-17,0.5976776428817709
JKM,NBP,2017-02-21,0.5084619317109141
JKM,NBP,2017-02-22,0.35117377895571233
JKM,NBP,2017-02-23,0.17017693167177897
JKM,NBP,2017-02-24,0.21467216562089006
JKM,NBP,2017-02-27,0.21464167891724598
JKM,NBP,2017-02-28,0.2558313377427878
JKM,NBP,2017-03-01,0.1467097471603738
JKM,NBP,2017-03-02,0.184415697357057
JKM,NBP,2017-03-03,0.11025401735413345
JKM,NBP,2017-03-06,0.11210276618524184
JKM,NBP,2017-03-07,0.09070172119207899
JKM,NBP,2017-03-08,0.11634116200416017
JKM,NBP,2017-03-09,0.10003860705589977
JKM,NBP,2017-03-10,0.044804852700556695
JKM,NBP,2017-03-13,0.10254297593305518
JKM,NBP,2017-03-14,0.05067268730885598
JKM,NBP,2017-03-15,-0.02284269546342903
JKM,NBP,2017-03-16,-1.9050540929646615
JKM,NBP,2017-03-17,0.0990118425794389
JKM,NBP,2017-03-20,0.12118314842645637
JKM,NBP,2017-03-21,0.09834405328382438
JKM,NBP,2017-03-22,0.07486113651488953
JKM,NBP,2017-03-23,0.07519822697301012
JKM,NBP,2017-03-24,0.1384832451427981
JKM,NBP,2017-03-27,0.1399176220605142
JKM,NBP,2017-03-28,0.07503679844207899
JKM,NBP,2017-03-29,-0.04679712776666786
JKM,NBP,2017-03-30,-0.10235352277767494
JKM,NBP,2017-03-31,0.0016373198881683313
JKM,NBP,2017-04-03,-0.015426469500739639
JKM,NBP,2017-04-04,-0.034214516723813634
JKM,NBP,2017-04-05,-0.053872380079881224
JKM,NBP,2017-04-06,-0.006873014038561788
JKM,NBP,2017-04-07,0.09367485010291575
JKM,NBP,2017-04-10,0.12123153111365982
JKM,NBP,2017-04-11,0.0813286932231947
JKM,NBP,2017-04-12,0.04438219466019248
JKM,NBP,2017-04-13,0.029427932264996553
JKM,NBP,2017-04-18,-0.5700987405644939
JKM,NBP,2017-04-19,-0.024237712216684127
JKM,NBP,2017-04-20,-0.017055273998277158
JKM,NBP,2017-04-21,-0.051727115842604234
JKM,NBP,2017-04-24,-0.04519297540721921
JKM,NBP,2017-04-25,0.021391993947134536
JKM,NBP,2017-04-26,-0.023123202520243847
JKM,NBP,2017-04-27,-0.020471017258588062
JKM,NBP,2017-04-28,0.05726133625636678
JKM,NBP,2017-05-02,-0.04603795195987402
JKM,NBP,2017-05-03,-0.004218748259687586
JKM,NBP,2017-05-04,0.07914716103767644
JKM,NBP,2017-05-05,0.08322584268691137
JKM,NBP,2017-05-08,0.15059768829429443
JKM,NBP,2017-05-09,0.12977218269969581
JKM,NBP,2017-05-10,0.07452701379707086
JKM,NBP,2017-05-11,0.10129273207899497
JKM,NBP,2017-05-12,0.052938778278022416
JKM,NBP,2017-05-15,0.005740788260705517
JKM,NBP,2017-05-16,-0.22997824398202707
JKM,NBP,2017-05-17,-0.07333192264439126
JKM,NBP,2017-05-18,-0.06984283916372852
JKM,NBP,2017-05-19,-0.011879434523165077
JKM,NBP,2017-05-22,0.016486447402545824
JKM,NBP,2017-05-23,0.019241019573209027
JKM,NBP,2017-05-24,-2.299452623131493
JKM,NBP,2017-05-25,-0.014326322685954603
JKM,NBP,2017-05-26,-0.043591090637020505
JKM,NBP,2017-05-30,-0.12428027516991097
JKM,NBP,2017-05-31,0.03168545540454016
JKM,NBP,2017-06-01,-0.02308303746860774
JKM,NBP,2017-06-02,0.04789797234926849
JKM,NBP,2017-06-05,0.18238527070425786
JKM,NBP,2017-06-06,0.0754029924332762
JKM,NBP,2017-06-07,0.021115002020658993
JKM,NBP,2017-06-08,-0.12695011368368692
JKM,NBP,2017-06-09,0.033607359894616814
JKM,NBP,2017-06-12,0.11439498467038127
JKM,NBP,2017-06-13,0.09902289400766431
JKM,NBP,2017-06-14,0.07106132684252547
JKM,NBP,2017-06-15,0.11085775166300513
JKM,NBP,2017-06-16,-0.0865468817490038
JKM,NBP,2017-06-19,0.031059645586921716
JKM,NBP,2017-06-20,0.21770064913529572
JKM,NBP,2017-06-21,-0.029262439591093176
JKM,NBP,2017-06-22,-0.006949768794983952
JKM,NBP,2017-06-23,-0.019694301483459128
JKM,NBP,2017-06-26,-0.07896152848168579
JKM,NBP,2017-06-27,-0.14252856163551889
JKM,NBP,2017-06-28,-0.1271232315705109
JKM,NBP,2017-06-29,-0.030770475491424965
JKM,NBP,2017-06-30,-0.07546809727814245
JKM,NBP,2017-07-03,-0.039076253851707383
JKM,NBP,2017-07-05,-0.11927597728400693
JKM,NBP,2017-07-06,-0.09677748596157872
JKM,NBP,2017-07-07,0.06018851612556502
JKM,NBP,2017-07-10,0.1104810301361958
JKM,NBP,2017-07-11,0.1286848735903508
JKM,NBP,2017-07-12,0.12520898144581696
JKM,NBP,2017-07-13,0.07894109649626437
JKM,NBP,2017-07-14,0.042421514251667715
JKM,NBP,2017-07-17,0.5553998498689052
JKM,NBP,2017-07-18,-0.061405468838850646
JKM,NBP,2017-07-19,-0.013499304586786172
JKM,NBP,2017-07-20,-0.025555543358960046
JKM,NBP,2017-07-21,-0.10705824302524697
JKM,NBP,2017-07-24,0.05242688956303639
JKM,NBP,2017-07-25,-0.05674414876486487
JKM,NBP,2017-07-26,-0.01338874493613919
JKM,NBP,2017-07-27,0.16100190383210808
JKM,NBP,2017-07-28,0.02023309722035483
JKM,NBP,2017-07-31,0.11553448523612672
JKM,NBP,2017-08-01,-0.17257932585361047
JKM,NBP,2017-08-02,-0.054037461172886
JKM,NBP,2017-08-03,-0.029608122899719137
JKM,NBP,2017-08-04,0.07017748059291201
JKM,NBP,2017-08-07,-0.13265965174452835
JKM,NBP,2017-08-08,0.08269349826965045
JKM,NBP,2017-08-09,-0.10452378928750539
JKM,NBP,2017-08-10,-0.07889833144988494
JKM,NBP,2017-08-11,-0.11495949061080102
JKM,NBP,2017-08-14,-0.01970740727478911
JKM,NBP,2017-08-15,0.11266628255754337
JKM,NBP,2017-08-16,1.7305263742967008
JKM,NBP,2017-08-17,-0.30199274831072614
JKM,NBP,2017-08-18,-0.1253524365590826
JKM,NBP,2017-08-21,-0.47642625216138057
JKM,NBP,2017-08-22,-0.12838563813189624
JKM,NBP,2017-08-23,-0.06215624029471625
JKM,NBP,2017-08-24,-0.19420502464923348
JKM,NBP,2017-08-25,-0.012048760128295567
JKM,NBP,2017-08-29,-0.0071318120651261575
JKM,NBP,2017-08-30,0.1677726115182374
JKM,NBP,2017-08-31,-0.22152455392078513
JKM,NBP,2017-09-01,0.013618475245949082
JKM,NBP,2017-09-05,0.13177756716145736
JKM,NBP,2017-09-06,-0.051986965240820956
JKM,NBP,2017-09-07,0.09926970467970148
JKM,NBP,2017-09-08,0.06019315444069434
JKM,NBP,2017-09-11,0.052533901001628615
JKM,NBP,2017-09-12,-0.06788057522185777
JKM,NBP,2017-09-13,0.001266887351332225
JKM,NBP,2017-09-14,0.015616896712303095
JKM,NBP,2017-09-15,0.017585590376655438
JKM,NBP,2017-09-18,5.149245532386386
JKM,NBP,2017-09-19,-0.4247004800842521
JKM,NBP,2017-09-20,-0.0866395663316189
JKM,NBP,2017-09-21,-0.15496046082985646
JKM,NBP,2017-09-22,0.21900446302043106
JKM,NBP,2017-09-25,-0.09328716823150383
JKM,NBP,2017-09-26,0.5566552963455769
JKM,NBP,2017-09-27,-0.16213587418747624
JKM,NBP,2017-09-28,-0.038927455430355744
JKM,NBP,2017-09-29,0.21049093142055814
JKM,NBP,2017-10-02,-0.14556482016770533
JKM,NBP,2017-10-03,-0.025600479736792615
JKM,NBP,2017-10-04,-0.11556493864109445
JKM,NBP,2017-10-05,-0.06882818679103113
JKM,NBP,2017-10-06,-0.011377307850440192
JKM,NBP,2017-10-09,0.003301394471724807
JKM,NBP,2017-10-10,-0.04414500070274845
JKM,NBP,2017-10-11,-0.035397181931473516
JKM,NBP,2017-10-12,0.0024369215951325885
JKM,NBP,2017-10-13,0.001100485267130456
JKM,NBP,2017-10-16,2.058422451623576
JKM,NBP,2017-10-17,-0.17040089251452123
JKM,NBP,2017-10-18,-0.19538444972927416
JKM,NBP,2017-10-19,-0.20359423674314003
JKM,NBP,2017-10-20,-0.10124888630375482
JKM,NBP,2017-10-23,-0.04950218682929592
JKM,NBP,2017-10-24,0.08019310663575543
JKM,NBP,2017-10-25,-0.11334033729032322
JKM,NBP,2017-10-26,0.2586709923095157
JKM,NBP,2017-10-27,0.5015730840157198
JKM,NBP,2017-10-30,0.00823783432441518
JKM,NBP,2017-10-31,-0.14037750327756365
JKM,NBP,2017-11-01,-0.1976207494335458
JKM,NBP,2017-11-02,0.15341071920261018
JKM,NBP,2017-11-03,-0.04404959213560923
JKM,NBP,2017-11-06,-0.18283883358187084
JKM,NBP,2017-11-07,-0.1711503216167933
JKM,NBP,2017-11-08,-0.1035296708074821
JKM,NBP,2017-11-09,-0.13263672450262798
JKM,NBP,2017-11-10,0.02752627423762384
JKM,NBP,2017-11-13,-0.09355399617486383
JKM,NBP,2017-11-14,0.023736524415662034
JKM,NBP,2017-11-15,0.06807959778606203
JKM,NBP,2017-11-16,1.385177219928961
JKM,NBP,2017-11-17,-0.04745031326390002
JKM,NBP,2017-11-20,-0.16524804174873406
JKM,NBP,2017-11-21,-0.11407877999799354
JKM,NBP,2017-11-22,-0.09561605954877975
JKM,NBP,2017-11-24,-0.0903510313785154
JKM,NBP,2017-11-27,-0.1216168911063686
JKM,NBP,2017-11-28,-0.06803854363369374
JKM,NBP,2017-11-29,0.035188904287718446
JKM,NBP,2017-11-30,-0.15948486847503332
JKM,NBP,2017-12-01,-0.1298291217599343
JKM,NBP,2017-12-04,-0.0992116196833324
JKM,NBP,2017-12-05,-0.10238791812586519
JKM,NBP,2017-12-06,0.023268446485421063
JKM,NBP,2017-12-07,0.018718061334645403
JKM,NBP,2017-12-08,0.058716826207483475
JKM,NBP,2017-12-11,-0.024225064100880548
JKM,NBP,2017-12-12,-0.3372390817864462
JKM,NBP,2017-12-13,0.09328860863642627
JKM,NBP,2017-12-14,-0.006767155712979568
JKM,NBP,2017-12-15,0.03243153917359226
JKM,NBP,2017-12-18,2.1701591700365688
JKM,NBP,2017-12-19,-0.014053906285849238
JKM,NBP,2017-12-20,0.08786954083614834
JKM,NBP,2017-12-21,0.13744275210676282
JKM,NBP,2017-12-22,0.06483932010711801
JKM,NBP,2017-12-27,0.367046637871242
JKM,NBP,2017-12-28,-0.02726005287969168
JKM,NBP,2017-12-29,0.035233996115735015
JKM,NBP,2018-01-02,-0.01458636789655919
JKM,NBP,2018-01-03,0.12076751175572946
JKM,NBP,2018-01-04,0.05249661627602755
JKM,NBP,2018-01-05,0.13134053643584737
JKM,NBP,2018-01-08,0.07284853390514934
JKM,NBP,2018-01-09,-0.016407870941258368
JKM,NBP,2018-01-10,-0.029566780956928558
JKM,NBP,2018-01-11,0.059312091049022485
JKM,NBP,2018-01-12,-0.14104530585711572
JKM,NBP,2018-01-16,-1.8220216741168382
JKM,NBP,2018-01-17,0.474831045646619
JKM,NBP,2018-01-18,0.40577956006664523
JKM,NBP,2018-01-19,0.18786459484849996
JKM,NBP,2018-01-22,-0.05418855275152921
JKM,NBP,2018-01-23,-1.266773226161476
JKM,NBP,2018-01-24,-0.05374773838758649
JKM,NBP,2018-01-25,0.3438555996971089
JKM,NBP,2018-01-26,0.3471983208061195
JKM,NBP,2018-01-29,0.5023847913136253
JKM,NBP,2018-01-30,0.3813995046174266
JKM,NBP,2018-01-31,0.00390953671062607
JKM,NBP,2018-02-01,-0.19037016571173676
JKM,NBP,2018-02-02,-0.07229571506047848
JKM,NBP,2018-02-05,0.2805670895930056
JKM,NBP,2018-02-06,0.1124783633495324
JKM,NBP,2018-02-07,-0.1490500412034796
JKM,NBP,2018-02-08,0.07046579345556966
JKM,NBP,2018-02-09,-0.00860142133244887
JKM,NBP,2018-02-12,-0.06460773746480349
JKM,NBP,2018-02-13,-0.14967938422113763
JKM,NBP,2018-02-14,-0.055271308628864105
JKM,NBP,2018-02-15,0.03991924649399631
JKM,NBP,2018-02-16,-7.087063409345319
JKM,NBP,2018-02-20,1.0896943356910125
JKM,NBP,2018-02-21,0.5153382577792032
JKM,NBP,2018-02-22,0.09017310454498975
JKM,NBP,2018-02-23,-0.03036979376688449
JKM,NBP,2018-02-26,0.2426691409751536
JKM,NBP,2018-02-27,0.6316073864862184
JKM,NBP,2018-02-28,0.22110325529593772
JKM,NBP,2018-03-01,0.2748859096589596
JKM,NBP,2018-03-02,0.1415636296490097
JKM,NBP,2018-03-05,0.5430302884390601
JKM,NBP,2018-03-06,-0.04168064857749456
JKM,NBP,2018-03-07,-0.147208879063804
JKM,NBP,2018-03-08,-0.030589501250739528
JKM,NBP,2018-03-09,-0.1542116018503078
JKM,NBP,2018-03-12,-0.24570356942616833
JKM,NBP,2018-03-13,-0.22444886530727468
JKM,NBP,2018-03-14,0.0473203844223394
JKM,NBP,2018-03-15,-0.015398865377470516
JKM,NBP,2018-03-16,-3.000365039798182
JKM,NBP,2018-03-19,0.2905099680276502
JKM,NBP,2018-03-20,-0.10428452851550964
JKM,NBP,2018-03-21,-0.38638393754250744
JKM,NBP,2018-03-22,-0.09959699185020365
JKM,NBP,2018-03-23,-0.10080487260687634
JKM,NBP,2018-03-26,0.21298525645187916
JKM,NBP,2018-03-27,0.31867279375493784
JKM,NBP,2018-03-28,0.04713309320858498
JKM,NBP,2018-03-29,0.07402972694163315
JKM,NBP,2018-04-03,-0.14947393525504463
JKM,NBP,2018-04-04,0.05494720200628877
JKM,NBP,2018-04-05,0.10535807979890184
JKM,NBP,2018-04-06,0.1992003566923356
JKM,NBP,2018-04-09,-0.22632605434971542
JKM,NBP,2018-04-10,0.010057874102447963
JKM,NBP,2018-04-11,-0.10897280434055381
JKM,NBP,2018-04-12,-0.04706369524118577
JKM,NBP,2018-04-13,-0.06678146765223465
JKM,NBP,2018-04-16,1.4599262616655992
JKM,NBP,2018-04-17,0.03291099819998348
JKM,NBP,2018-04-18,0.06615765079696305
JKM,NBP,2018-04-19,0.08287184066938846
JKM,NBP,2018-04-20,-0.1938720781494662
JKM,NBP,2018-04-23,-0.0923274560277199
JKM,NBP,2018-04-24,0.9406332039697443
JKM,NBP,2018-04-25,-0.4063465839176456
JKM,NBP,2018-04-26,-0.09947140865823507
JKM,NBP,2018-04-27,0.12401546939860007
JKM,NBP,2018-04-30,0.011720421916499003
JKM,NBP,2018-05-01,0.04858918533198738
JKM,NBP,2018-05-02,0.09792526308386068
JKM,NBP,2018-05-03,-0.07177768554193542
