Date,Pair,Correlation
2017-01-27,JKM-NBP,0.06323019433095903
2017-01-30,JKM-NBP,0.061714314123708085
2017-01-31,JKM-NBP,0.06300748551061579
2017-02-01,JKM-NBP,0.05992288991410654
2017-02-02,JKM-NBP,0.06028139573381005
2017-02-03,JKM-NBP,0.06533905029330875
2017-02-06,JKM-NBP,0.06565050589835277
2017-02-07,JKM-NBP,0.06795077241070445
2017-02-08,JKM-NBP,0.06913785609531102
2017-02-09,JKM-NBP,0.0719977049813395
2017-02-10,JKM-NBP,0.07257494585075441
2017-02-13,JKM-NBP,0.07019507853483441
2017-02-14,JKM-NBP,0.07212957619844719
2017-02-15,JKM-NBP,0.10362228119536754
2017-02-16,JKM-NBP,0.016484435579908176
2017-02-17,JKM-NBP,0.0175722756016585
2017-02-21,JKM-NBP,0.025190488398581554
2017-02-22,JKM-NBP,0.02486572012539452
2017-02-23,JKM-NBP,0.02570444324039901
2017-02-24,JKM-NBP,0.024487947154398625
2017-02-27,JKM-NBP,0.02368412342293528
2017-02-28,JKM-NBP,0.020196596794650027
2017-03-01,JKM-NBP,0.018091671853872785
2017-03-02,JKM-NBP,0.020158431785537757
2017-03-03,JKM-NBP,0.023198446647590985
2017-03-06,JKM-NBP,0.039244691736385395
2017-03-07,JKM-NBP,0.05541241686405744
2017-03-08,JKM-NBP,0.0545335462439917
2017-03-09,JKM-NBP,0.053145237466413586
2017-03-10,JKM-NBP,0.05485060690098793
2017-03-13,JKM-NBP,0.04760579784627553
2017-03-14,JKM-NBP,0.04803192264980104
2017-03-15,JKM-NBP,0.049551611251461264
2017-03-16,JKM-NBP,0.05577863851026586
2017-03-17,JKM-NBP,-0.010571118825777425
2017-03-20,JKM-NBP,-0.011080333006975114
2017-03-21,JKM-NBP,-0.012753557480634265
2017-03-22,JKM-NBP,-0.01394129063739286
2017-03-23,JKM-NBP,-0.019674265821035698
2017-03-24,JKM-NBP,-0.023806666795883596
2017-03-27,JKM-NBP,-0.030313623437786527
2017-03-28,JKM-NBP,-0.032147039961712746
2017-03-29,JKM-NBP,-0.034356846930106426
2017-03-30,JKM-NBP,-0.021229910470035016
2017-03-31,JKM-NBP,-0.029469704282434558
2017-04-03,JKM-NBP,-0.02983135897653791
2017-04-04,JKM-NBP,-0.024680126319725538
2017-04-05,JKM-NBP,-0.02824934851540662
2017-04-06,JKM-NBP,-0.03906672939418893
2017-04-07,JKM-NBP,-0.04904892043769951
2017-04-10,JKM-NBP,-0.051008575099051885
2017-04-11,JKM-NBP,-0.048616996575049795
2017-04-12,JKM-NBP,-0.10214329543004705
2017-04-13,JKM-NBP,-0.10155621141013778
2017-04-18,JKM-NBP,-0.11795269342297693
2017-04-19,JKM-NBP,-0.1279633831607963
2017-04-20,JKM-NBP,-0.13596034346383648
2017-04-21,JKM-NBP,-0.13066974973548562
2017-04-24,JKM-NBP,-0.12737200720829298
2017-04-25,JKM-NBP,-0.12755956836742455
2017-04-26,JKM-NBP,-0.12297482089445717
2017-04-27,JKM-NBP,-0.1351509924349938
2017-04-28,JKM-NBP,-0.14456665234294358
2017-05-02,JKM-NBP,-0.14711786168647686
2017-05-03,JKM-NBP,-0.15157878343619566
2017-05-04,JKM-NBP,-0.160162261651387
2017-05-05,JKM-NBP,-0.15947345956959483
2017-05-08,JKM-NBP,-0.1595550538115445
2017-05-09,JKM-NBP,-0.16138863871122633
2017-05-10,JKM-NBP,-0.15808223326626808
2017-05-11,JKM-NBP,-0.15783681424615204
2017-05-12,JKM-NBP,-0.1541197481952273
2017-05-15,JKM-NBP,-0.14899949647261373
2017-05-16,JKM-NBP,-0.15230477093421876
2017-05-17,JKM-NBP,-0.06940963734334323
2017-05-18,JKM-NBP,-0.06441861306052549
2017-05-19,JKM-NBP,-0.0627840706953761
2017-05-22,JKM-NBP,-0.06276522564308322
2017-05-23,JKM-NBP,-0.06753134993975832
2017-05-24,JKM-NBP,-0.028946742006582194
2017-05-25,JKM-NBP,-0.022928889160631252
2017-05-26,JKM-NBP,-0.017197304411540118
2017-05-30,JKM-NBP,-0.02363514825805722
2017-05-31,JKM-NBP,-0.018333379599001817
2017-06-01,JKM-NBP,-0.020441110282767128
2017-06-02,JKM-NBP,-0.018479345461907434
2017-06-05,JKM-NBP,-0.01609154444950528
2017-06-06,JKM-NBP,-0.016458901273184653
2017-06-07,JKM-NBP,-0.013747626954501728
2017-06-08,JKM-NBP,-0.011382074708580617
2017-06-09,JKM-NBP,-0.014031822769943348
2017-06-12,JKM-NBP,-0.022515863557382054
2017-06-13,JKM-NBP,-0.029716352781554878
2017-06-14,JKM-NBP,-0.06602799673645
2017-06-15,JKM-NBP,-0.07067592382070978
2017-06-16,JKM-NBP,-0.07031808733001228
2017-06-19,JKM-NBP,-0.06760003302207142
2017-06-20,JKM-NBP,-0.05406496163380232
2017-06-21,JKM-NBP,-0.05192018492458101
2017-06-22,JKM-NBP,-0.04894322230897823
2017-06-23,JKM-NBP,-0.04569794495568927
2017-06-26,JKM-NBP,-0.041806443126565056
2017-06-27,JKM-NBP,-0.04107607058055865
2017-06-28,JKM-NBP,-0.04347616901047491
2017-06-29,JKM-NBP,-0.04350774756340892
2017-06-30,JKM-NBP,-0.04409015374757807
2017-07-03,JKM-NBP,-0.031189732012341806
2017-07-05,JKM-NBP,-0.026437744566882342
2017-07-06,JKM-NBP,-0.025385717402179396
2017-07-07,JKM-NBP,-0.023941274492011548
2017-07-10,JKM-NBP,-0.02552181529648968
2017-07-11,JKM-NBP,-0.029140523162291408
2017-07-12,JKM-NBP,-0.03215732315041622
2017-07-13,JKM-NBP,-0.03143175264336707
2017-07-14,JKM-NBP,0.02974532615808346
2017-07-17,JKM-NBP,0.13131585810621488
2017-07-18,JKM-NBP,0.12900613566394353
2017-07-19,JKM-NBP,0.12660991619859177
2017-07-20,JKM-NBP,0.13725659373927768
2017-07-21,JKM-NBP,0.14062810140547588
2017-07-24,JKM-NBP,0.13526147179366524
2017-07-25,JKM-NBP,0.13568807729495513
2017-07-26,JKM-NBP,0.1605545378270481
2017-07-27,JKM-NBP,0.15594797716690423
2017-07-28,JKM-NBP,0.15944645730644927
2017-07-31,JKM-NBP,0.1829093094120864
2017-08-01,JKM-NBP,0.18765420874706792
2017-08-02,JKM-NBP,0.19400469239604395
2017-08-03,JKM-NBP,0.1953935613893446
2017-08-04,JKM-NBP,0.19901925509619287
2017-08-07,JKM-NBP,0.20018947172279147
2017-08-08,JKM-NBP,0.18860678116155394
2017-08-09,JKM-NBP,0.18796598474144816
2017-08-10,JKM-NBP,0.1892509633307979
2017-08-11,JKM-NBP,0.1903940630319242
2017-08-14,JKM-NBP,0.18768232945794763
2017-08-15,JKM-NBP,0.17859882392428755
2017-08-16,JKM-NBP,0.2704739804322083
2017-08-17,JKM-NBP,0.2698871645339862
2017-08-18,JKM-NBP,0.3585863373002403
2017-08-21,JKM-NBP,0.3376856330100207
2017-08-22,JKM-NBP,0.33995419467454113
2017-08-23,JKM-NBP,0.3530652245712353
2017-08-24,JKM-NBP,0.3529307894651049
2017-08-25,JKM-NBP,0.34978506822676214
2017-08-29,JKM-NBP,0.3471412922586997
2017-08-30,JKM-NBP,0.344480740706426
2017-08-31,JKM-NBP,0.3514449264007426
2017-09-01,JKM-NBP,0.3525862583538123
2017-09-05,JKM-NBP,0.37616645859891124
2017-09-06,JKM-NBP,0.3809068138268819
2017-09-07,JKM-NBP,0.3853873454614702
2017-09-08,JKM-NBP,0.3839657712939883
2017-09-11,JKM-NBP,0.3856444996739209
2017-09-12,JKM-NBP,0.3877454194084231
2017-09-13,JKM-NBP,0.390013767754553
2017-09-14,JKM-NBP,0.39080550074203557
2017-09-15,JKM-NBP,0.38637580433273017
2017-09-18,JKM-NBP,0.06157724132782051
2017-09-19,JKM-NBP,0.058936477480171945
2017-09-20,JKM-NBP,0.05832321309448292
2017-09-21,JKM-NBP,0.0639366599941213
2017-09-22,JKM-NBP,0.0679421867153841
2017-09-25,JKM-NBP,0.06572582016011368
2017-09-26,JKM-NBP,0.05588798266839258
2017-09-27,JKM-NBP,0.05289815881255964
2017-09-28,JKM-NBP,0.05884695248647342
2017-09-29,JKM-NBP,0.05035789609454699
2017-10-02,JKM-NBP,0.04884819572897801
2017-10-03,JKM-NBP,0.04295093177535331
2017-10-04,JKM-NBP,0.03811113829222162
2017-10-05,JKM-NBP,0.03159922451427893
2017-10-06,JKM-NBP,0.029272239524755297
2017-10-09,JKM-NBP,0.028411857578198852
2017-10-10,JKM-NBP,0.03066782299193306
2017-10-11,JKM-NBP,0.006434598024868964
2017-10-12,JKM-NBP,0.004650274668084142
2017-10-13,JKM-NBP,0.0020798235814470977
2017-10-16,JKM-NBP,0.02162906664366585
2017-10-17,JKM-NBP,0.024956803603692696
2017-10-18,JKM-NBP,0.01956400864058266
2017-10-19,JKM-NBP,0.029144418939750064
2017-10-20,JKM-NBP,0.04477195909768206
2017-10-23,JKM-NBP,0.05162709522367165
2017-10-24,JKM-NBP,0.054298060556360675
2017-10-25,JKM-NBP,0.04647531521036848
2017-10-26,JKM-NBP,0.032296950301493425
2017-10-27,JKM-NBP,0.0289526437208321
2017-10-30,JKM-NBP,0.030318026482741685
2017-10-31,JKM-NBP,0.020232055378169293
2017-11-01,JKM-NBP,0.027372966381097496
2017-11-02,JKM-NBP,0.02568075327873288
2017-11-03,JKM-NBP,0.036853494770443564
2017-11-06,JKM-NBP,0.02791247749023023
2017-11-07,JKM-NBP,0.028963672879576543
2017-11-08,JKM-NBP,0.025360702225928733
2017-11-09,JKM-NBP,0.017004019526086538
2017-11-10,JKM-NBP,-0.06551254762087676
2017-11-13,JKM-NBP,-0.06672630952948681
2017-11-14,JKM-NBP,-0.056378709768085004
2017-11-15,JKM-NBP,-0.04602151382459458
2017-11-16,JKM-NBP,-0.03373654142710886
2017-11-17,JKM-NBP,-0.024432072975186094
2017-11-20,JKM-NBP,-0.03371998278621229
2017-11-21,JKM-NBP,-0.03756867774952713
2017-11-22,JKM-NBP,-0.031563235652726764
2017-11-24,JKM-NBP,-0.02868156831909307
2017-11-27,JKM-NBP,-0.036208349453878845
2017-11-28,JKM-NBP,-0.031495205906150237
2017-11-29,JKM-NBP,-0.030916719196865755
2017-11-30,JKM-NBP,-0.03656799031740795
2017-12-01,JKM-NBP,-0.0408864970554761
2017-12-04,JKM-NBP,-0.04359289321906081
2017-12-05,JKM-NBP,-0.0426128796214254
2017-12-06,JKM-NBP,-0.04012409287851461
2017-12-07,JKM-NBP,-0.042731489797103006
2017-12-08,JKM-NBP,-0.030768912320703775
2017-12-11,JKM-NBP,-0.03908781028778253
2017-12-12,JKM-NBP,0.06183684679675074
2017-12-13,JKM-NBP,0.06946790617312769
2017-12-14,JKM-NBP,0.0691809074084851
2017-12-15,JKM-NBP,0.07210113309807227
2017-12-18,JKM-NBP,-0.012004542268620131
2017-12-19,JKM-NBP,-0.010552419050410317
2017-12-20,JKM-NBP,2.713241634158522e-4
2017-12-21,JKM-NBP,-0.0029540231785047293
2017-12-22,JKM-NBP,0.00546102933611638
2017-12-27,JKM-NBP,-0.002513185745466712
2017-12-28,JKM-NBP,-0.006318844335618499
2017-12-29,JKM-NBP,-0.006885310768326367
2018-01-02,JKM-NBP,-0.0033225863771881308
2018-01-03,JKM-NBP,1.9089003111890876e-4
2018-01-04,JKM-NBP,7.462312365238004e-4
2018-01-05,JKM-NBP,0.006287255010668883
2018-01-08,JKM-NBP,0.0048785516371773795
2018-01-09,JKM-NBP,0.0015120804680767998
2018-01-10,JKM-NBP,-6.439759624097089e-4
2018-01-11,JKM-NBP,-4.142209717940828e-4
2018-01-12,JKM-NBP,-0.04027707388243621
2018-01-16,JKM-NBP,0.11161973231911837
2018-01-17,JKM-NBP,0.10891645211389754
2018-01-18,JKM-NBP,0.10373165544546192
2018-01-19,JKM-NBP,0.09890996284600748
2018-01-22,JKM-NBP,0.08931967345160934
2018-01-23,JKM-NBP,0.12992296778856705
2018-01-24,JKM-NBP,0.1383221386059171
2018-01-25,JKM-NBP,0.1411803453119013
2018-01-26,JKM-NBP,0.1506630718008222
2018-01-29,JKM-NBP,0.13781714407498671
2018-01-30,JKM-NBP,0.13768907766795188
2018-01-31,JKM-NBP,0.13909197472710674
2018-02-01,JKM-NBP,0.1354325048328632
2018-02-02,JKM-NBP,0.1353081751064202
2018-02-05,JKM-NBP,0.13211880229595918
2018-02-06,JKM-NBP,0.13559960472581872
2018-02-07,JKM-NBP,0.1323984745909728
2018-02-08,JKM-NBP,0.13471120065205858
2018-02-09,JKM-NBP,0.13243614414765956
2018-02-12,JKM-NBP,0.13247157175546556
2018-02-13,JKM-NBP,0.12679748251178882
2018-02-14,JKM-NBP,0.12607708070763968
2018-02-15,JKM-NBP,0.11695577612426382
2018-02-16,JKM-NBP,-0.051156692319918456
2018-02-20,JKM-NBP,-0.018868987721548745
2018-02-21,JKM-NBP,-0.02023533823795105
2018-02-22,JKM-NBP,-0.019738766049652363
2018-02-23,JKM-NBP,-0.028464157825554233
2018-02-26,JKM-NBP,-0.025243219996675365
2018-02-27,JKM-NBP,-0.017558065009634995
2018-02-28,JKM-NBP,-0.0063948761646277445
2018-03-01,JKM-NBP,-0.00607548591993798
2018-03-02,JKM-NBP,-0.004842678006916821
2018-03-05,JKM-NBP,-0.010150970203049843
2018-03-06,JKM-NBP,-0.010020880518499626
2018-03-07,JKM-NBP,-0.009379450468006114
2018-03-08,JKM-NBP,-0.009715652437486295
2018-03-09,JKM-NBP,-0.007559915421121213
2018-03-12,JKM-NBP,-0.007072610473075112
2018-03-13,JKM-NBP,-0.01253133100938056
2018-03-14,JKM-NBP,-0.008701070970845333
2018-03-15,JKM-NBP,-0.010924091058894738
2018-03-16,JKM-NBP,0.002423196978221448
2018-03-19,JKM-NBP,0.02051145170568343
2018-03-20,JKM-NBP,0.02113131123589324
2018-03-21,JKM-NBP,0.014067961777418078
2018-03-22,JKM-NBP,0.0183895106702629
2018-03-23,JKM-NBP,0.022808647985685115
2018-03-26,JKM-NBP,0.026121177445431736
2018-03-27,JKM-NBP,0.031231178454249598
2018-03-28,JKM-NBP,0.028927091752789805
2018-03-29,JKM-NBP,0.027749802317232643
2018-04-03,JKM-NBP,0.029369282310235736
2018-04-04,JKM-NBP,0.030484253854749083
2018-04-05,JKM-NBP,0.03162289824738006
2018-04-06,JKM-NBP,0.032122718499416454
2018-04-09,JKM-NBP,0.03005941732789214
2018-04-10,JKM-NBP,0.03116121108418023
2018-04-11,JKM-NBP,0.03403330728544544
2018-04-12,JKM-NBP,0.028922232564752168
2018-04-13,JKM-NBP,-0.007775616878513816
2018-04-16,JKM-NBP,-0.009119033966054554
2018-04-17,JKM-NBP,-0.009970046677003222
2018-04-18,JKM-NBP,-0.006430988644089406
2018-04-19,JKM-NBP,-0.005789223324959847
2018-04-20,JKM-NBP,-0.021391484434696097
2018-04-23,JKM-NBP,-0.022418139271753693
2018-04-24,JKM-NBP,-0.03037168028303212
2018-04-25,JKM-NBP,-0.03342222975510169
2018-04-26,JKM-NBP,-0.026683180326539314
2018-04-27,JKM-NBP,-0.024993175108332148
2018-04-30,JKM-NBP,-0.027539355751341022
2018-05-01,JKM-NBP,-0.03120292860978963
2018-05-02,JKM-NBP,-0.031712745407218024
2018-05-03,JKM-NBP,-0.026428377697748504
2018-05-04,JKM-NBP,-0.027838891884819833
2018-05-08,JKM-NBP,-0.02955962416683348
2018-05-09,JKM-NBP,-0.026894710535156227
2018-05-10,JKM-NBP,-0.02749784684744529
2018-05-11,JKM-NBP,-0.02592458485374859
2018-05-14,JKM-NBP,-0.026996002082168576
2018-05-15,JKM-NBP,-0.026884258290855882
2018-05-16,JKM-NBP,-0.03187160012083108
2018-05-17,JKM-NBP,0.12420380707233412
2018-05-18,JKM-NBP,0.07366309457196564
2018-05-21,JKM-NBP,0.07917631961246444
2018-05-22,JKM-NBP,0.09663563799215312
2018-05-23,JKM-NBP,0.10757382166619525
2018-05-24,JKM-NBP,0.10724661118094854
2018-05-25,JKM-NBP,0.09875359008592272
2018-05-29,JKM-NBP,0.07649052888195747
2018-05-30,JKM-NBP,0.07473041544968925
2018-05-31,JKM-NBP,0.0762157490714057
2018-06-01,JKM-NBP,0.08231101996847674
2018-06-04,JKM-NBP,0.08550447354036096
2018-06-05,JKM-NBP,0.08151683862397963
2018-06-06,JKM-NBP,0.08322253606614662
2018-06-07,JKM-NBP,0.08980852984964158
2018-06-08,JKM-NBP,0.09699971395409672
2018-06-11,JKM-NBP,0.09414764550492788
2018-06-12,JKM-NBP,0.08874965131843979
2018-06-13,JKM-NBP,0.09148599768542913
2018-06-14,JKM-NBP,0.048010322249771566
2018-06-15,JKM-NBP,0.05476371177097249
2018-06-18,JKM-NBP,0.11356577735503334
2018-06-19,JKM-NBP,0.15324742788566817
2018-06-20,JKM-NBP,0.14877388720550402
2018-06-21,JKM-NBP,0.13030995435197826
2018-06-22,JKM-NBP,0.10268080487385375
2018-06-25,JKM-NBP,0.12193842289389914
2018-06-26,JKM-NBP,0.12247965014052807
2018-06-27,JKM-NBP,0.138774677934148
2018-06-28,JKM-NBP,0.13784150978945967
2018-06-29,JKM-NBP,0.13973473726137442
2018-07-02,JKM-NBP,0.1320978459207501
2018-07-03,JKM-NBP,0.12811938139194493
2018-07-05,JKM-NBP,0.13800375231384995
2018-07-06,JKM-NBP,0.13981759576513114
2018-07-09,JKM-NBP,0.1406489681974521
2018-07-10,JKM-NBP,0.1402573252238892
2018-07-11,JKM-NBP,0.14923771046996331
2018-07-12,JKM-NBP,0.17383586497666342
2018-07-13,JKM-NBP,0.16730905055361936
2018-07-16,JKM-NBP,0.18533126929351773
2018-07-17,JKM-NBP,0.18324288421669033
2018-07-18,JKM-NBP,0.18513400747864178
2018-07-19,JKM-NBP,0.1868516241848686
2018-07-20,JKM-NBP,0.20366770216585045
2018-07-23,JKM-NBP,0.20867014032424536
2018-07-24,JKM-NBP,0.21033901534681598
2018-07-25,JKM-NBP,0.21003258639981195
2018-07-26,JKM-NBP,0.2119236284665833
2018-07-27,JKM-NBP,0.21501738508554316
2018-07-30,JKM-NBP,0.21950529909944583
2018-07-31,JKM-NBP,0.21929842259651153
2018-08-01,JKM-NBP,0.2275151101701093
