Dependent,Independent,Date,Residual_Std
HH,TTF,2022-08-17,-0.1598767001688697
HH,TTF,2022-08-18,-0.10703191326151124
HH,TTF,2022-08-19,0.22727113578771435
HH,TTF,2022-08-22,0.36073768910360543
HH,TTF,2022-08-23,-0.6938442976512461
HH,TTF,2022-08-24,0.1763175026075496
HH,TTF,2022-08-25,-0.07096913919214226
HH,TTF,2022-08-26,-0.15948083520781428
HH,TTF,2022-08-30,-8.12679156745773e-4
HH,TTF,2022-08-31,0.2520047228123306
HH,TTF,2022-09-01,0.21029405109921695
HH,TTF,2022-09-02,-0.576918287529547
HH,TTF,2022-09-06,-1.1133124092033015
HH,TTF,2022-09-07,-0.39027825466560123
HH,TTF,2022-09-08,0.12950382701776364
HH,TTF,2022-09-09,0.22104327139563051
HH,TTF,2022-09-12,0.5906117291761933
HH,TTF,2022-09-13,0.04811546765376084
HH,TTF,2022-09-14,1.3504832864018168
HH,TTF,2022-09-15,-1.3392017007251587
HH,TTF,2022-09-16,-0.7379938340087164
HH,TTF,2022-09-20,-0.10810382160214298
HH,TTF,2022-09-21,0.1341248454354212
HH,TTF,2022-09-22,-1.374449415314489
HH,TTF,2022-09-23,-0.4661060034535634
HH,TTF,2022-09-26,0.2311223365907414
HH,TTF,2022-09-27,-0.6146212321599357
HH,TTF,2022-09-28,0.4527741979835303
HH,TTF,2022-09-29,0.09093301776885238
HH,TTF,2022-09-30,-0.18995777344791118
HH,TTF,2022-10-03,-0.5492014567702503
HH,TTF,2022-10-04,0.9391752043211915
HH,TTF,2022-10-05,0.10090575360018644
HH,TTF,2022-10-06,0.12485109277397254
HH,TTF,2022-10-07,-0.3635799230994175
HH,TTF,2022-10-10,-0.6863243967498411
HH,TTF,2022-10-11,0.3911776124263744
HH,TTF,2022-10-12,-0.43674447631871344
HH,TTF,2022-10-13,0.8096979090764814
HH,TTF,2022-10-14,-0.6283202537376448
HH,TTF,2022-10-17,-0.9917842565610471
HH,TTF,2022-10-18,-0.5511602669350614
HH,TTF,2022-10-19,-0.8335386210436231
HH,TTF,2022-10-20,-0.3910434301686036
HH,TTF,2022-10-21,-1.2194851008058842
HH,TTF,2022-10-24,0.9315492600668851
HH,TTF,2022-10-25,1.2574487929549276
HH,TTF,2022-10-26,-0.04286551926928177
HH,TTF,2022-10-27,-1.2667411007430296
HH,TTF,2022-10-28,1.5669287017020288
HH,TTF,2022-10-31,1.652452406954439
HH,TTF,2022-11-01,-1.6584594626110611
HH,TTF,2022-11-02,1.5416389003586763
HH,TTF,2022-11-03,-0.8913766641638778
HH,TTF,2022-11-04,1.3714301689195845
HH,TTF,2022-11-07,1.4083263041027347
HH,TTF,2022-11-08,-2.1538427596886875
HH,TTF,2022-11-09,-0.5907810853590892
HH,TTF,2022-11-10,0.9806730211763564
HH,TTF,2022-11-11,-0.8542178804157067
HH,TTF,2022-11-14,0.019906715567555244
HH,TTF,2022-11-15,0.10187398315292105
HH,TTF,2022-11-16,0.5739723813300894
HH,TTF,2022-11-17,0.4841119474456712
HH,TTF,2022-11-18,-0.19384935383212365
HH,TTF,2022-11-21,1.229537598396254
HH,TTF,2022-11-22,-0.0661583627243215
HH,TTF,2022-11-23,1.1454614416024893
HH,TTF,2022-11-25,-0.5624715274109171
HH,TTF,2022-11-28,-0.6405678366747236
HH,TTF,2022-11-29,1.091175833055525
HH,TTF,2022-11-30,-0.9626567944005167
HH,TTF,2022-12-01,-0.293122832161388
HH,TTF,2022-12-02,-1.0930005028176395
HH,TTF,2022-12-05,-1.9021037056702597
HH,TTF,2022-12-06,-0.34476691832023937
HH,TTF,2022-12-07,0.5653282073523174
HH,TTF,2022-12-08,0.7364912653022974
HH,TTF,2022-12-09,0.78391754507945
HH,TTF,2022-12-12,0.9209261287305952
HH,TTF,2022-12-13,0.8475997119048767
HH,TTF,2022-12-14,-1.1219601725007222
HH,TTF,2022-12-15,1.345635710616573
HH,TTF,2022-12-16,-0.6314985601878754
HH,TTF,2022-12-19,-1.792809964874672
HH,TTF,2022-12-20,-1.514726935944706
HH,TTF,2022-12-21,0.12647847484820118
HH,TTF,2022-12-22,-1.0666403397839157
HH,TTF,2022-12-23,0.5066934245912414
HH,TTF,2022-12-28,-1.3510137021000592
HH,TTF,2022-12-29,-0.5856690667129838
HH,TTF,2022-12-30,-0.22865161252416635
HH,TTF,2023-01-03,-2.027860257815864
HH,TTF,2023-01-04,1.029256999125922
HH,TTF,2023-01-05,-2.284738259362473
HH,TTF,2023-01-06,0.029924703335999357
HH,TTF,2023-01-09,0.8857222396706129
HH,TTF,2023-01-10,-1.288031760885339
HH,TTF,2023-01-11,0.26806091758522
HH,TTF,2023-01-12,0.07650354319566192
HH,TTF,2023-01-13,-1.4301379833502372
HH,TTF,2023-01-17,0.9682091178204286
